0.0380000000000109;0;0.0389999999897555
0.0349999999999682;0;0.0350000000325963
0.0360000000000582;0;0.0359999999636784
0.0380000000000109;0;0.037999999942258
0.0620000000000118;0;0.0619999999180436
0.0819999999999936;0;0.0829999999841675
0.108000000000061;0;0.108000000007451
0.137000000000057;0;0.136999999987893
0.186000000000035;0;0.184999999939464
0.295999999999935;0;0.297000000020489
0.61099999999999;0;0.610999999917112
1.43299999999999;0.0199999999999996;1.45299999997951
3.16100000000006;0.155999999999999;3.31599999999162
