0.0330000000000155;0;0.0339999999850988
0.0349999999999682;0;0.0339999999850988
0.0360000000000582;0;0.0359999999636784
0.0380000000000109;0;0.0380000000586733
0.0620000000000118;0;0.0609999999869615
0.08299999999997;0;0.0820000000530854
0.107999999999947;0;0.108000000007451
0.135999999999967;0;0.136000000056811
0.187000000000012;0;0.186999999918044
0.297000000000025;0;0.296000000089407
0.604000000000042;0;0.603999999933876
1.46100000000001;0.0279999999999987;1.48899999994319
2.26800000000003;0.0160000000000018;2.2839999999851
