0.0330000000000155;0;0.0339999999850988
0.0349999999999682;0;0.034999999916181
0.0359999999999445;0;0.0370000000111759
0.0380000000000109;0;0.0380000000586733
0.0610000000000355;0;0.0620000000344589
0.0819999999999936;0;0.0829999999841675
0.109000000000037;0;0.108000000007451
0.13799999999992;0;0.136999999987893
0.185000000000059;0;0.184999999939464
0.298999999999978;0;0.298999999999069
0.604000000000042;0;0.604000000050291
1.44499999999994;0.0279999999999987;1.47299999999814
2.51600000000008;0.0519999999999996;2.56700000003912
